compoundID,formula_charge,capacity_grav,LCD,PLD,LCD_along_PLD,max_delta_volume,average_voltage,fracA_charge,fracA_discharge,stability_charge,stability_discharge
mp-759618,MnFeCo(PO4)3,169.111117830505,1.3434,1.08798,1.3434,0.052808536024548,3.38564182,0,0.142857142857142,0.041088791111127,0.013107007380953
mp-759677,MnFeCo(PO4)3,169.111117830505,1.34052,1.02061,1.33209,0.064789399824066,3.40262558583333,0,0.142857142857142,0.044190269166684,0.013339164880954
mp-764410,MnFeCo(PO4)3,169.111117830505,1.34228,1.00969,1.32677,0.057728435766151,3.29737831583334,0,0.142857142857142,0.044212628055573,0.028393653928572
mp-759992,MnFeCo(PO4)3,169.111117830505,1.33601,1.04574,1.33601,0.060642337221619,-0.556379919166659,0,0.142857142857142,0.041133016527796,0.576290877619048
mp-760077,MnFeCo(PO4)3,169.111117830505,1.35075,1.0558,1.35075,0.056793693980442,3.43768261333334,0,0.142857142857142,0.050786896111129,0.013985269761906
mp-760233,Mn2CrNi3(PO4)6,114.59200227969,1.78496,0.53275,1.78496,0.024944652641899,3.63183789916666,0,0.1,0.093012989155084,0.092209708140625
mp-1101670,NaCoPCO7,213.740510499133,1.77769,0.94977,1.77769,0.036319852034025,3.71021003291667,0,0.153846153846153,0.060768997954541,0.028326489230762
mp-773432,KMnPCO7,104.710625558255,1.7839,1.02799,1.78389,0.013930594037867,3.43385994666667,0,0.083333333333333,0.000180464469691,0
mp-761176,MnFeCo(PO4)3,169.111117830505,1.35084,1.01105,1.34051,0.060449070761345,3.4098746,0,0.142857142857142,0.045271961805573,0.013230756547619
mp-1176487,MnFeCo(PO4)3,169.111117830505,1.33062,1.05105,1.31006,0.054070075314438,3.4043787925,0,0.142857142857142,0.04438605722224,0.013256525119049
mp-780530,Na2MnPCO7,101.969254537932,2.07294,0.5343,2.07294,0.027532452689224,2.63704933666666,0,0.076923076923076,0,0.023052898205144
mp-764383,MnFeCo(PO4)3,169.111117830505,1.35871,1.06885,1.35085,0.048026451753632,3.3822958525,0,0.142857142857142,0.055382057638906,0.02583637404762
mp-764415,MnFeCo(PO4)3,169.111117830505,1.35793,1.023,1.32854,0.058532267209439,3.35563035500001,0,0.142857142857142,0.060024281805573,0.033624780119049
mp-1176474,MnFeCo(PO4)3,169.111117830505,1.3552,1.06643,1.3552,0.053491466666149,3.34362273583334,0,0.142857142857142,0.055054587777795,0.031080416547619
mp-1176481,MnFeCo(PO4)3,169.111117830505,1.36347,1.02902,1.35683,0.05946491387177,-1.112841105,0,0.142857142857142,0.04624684458335,0.660168613928572
mp-1176473,MnFeCo(PO4)3,169.111117830505,1.33951,0.99829,1.3261,0.06178240134492,5.21470598,0,0.142857142857142,0.353035405833351,0.019194940000001
mp-1176500,MnFeCo(PO4)3,169.111117830505,1.35094,1.04139,1.33404,0.052287713902283,3.29385863833334,0,0.142857142857142,0.046158272083351,0.030564159880952
mp-767415,KNbPCO7,46.1369925810581,1.90217,1.07619,1.90217,0.007188802021867,1.27684027666664,0,0.043478260869565,0.126314404628101,0.165390822172359
mp-767526,Na3CuPCO7,91.0263326322818,0.57526,0.15366,0.57399,0.051983697262905,1.35826840166667,0,0.071428571428571,0.008190581250001,0.092049628630955
mp-767534,Na2CuPCO7,98.7356678733067,1.97854,0.68818,1.97854,0.016753567801267,2.98649199166666,0,0.076923076923076,0,0.038281542467951
mp-768058,Na2MnPCO7,101.969254537932,2.0668,0.58063,2.02968,0.00399348674755,2.72695689416667,0,0.076923076923076,0.010523772291654,0.02585118358976
mp-769074,Na2LiTi3Al(PO4)6,98.7582433169742,1.74604,0.51144,1.73448,0.034067947637202,0.531429236666677,0.027027027027027,0.1,0.012859604505403,0.090156869778192
mp-769456,Na5Fe2P2(CO7)2,49.309090188904,1.80876,0.04074,1.8061,0.014046221417132,2.74420090166667,0,0.038461538461538,0.022669237399986,0.013584074423074
mp-769461,Na5Mn2P2(CO7)2,49.4741961202601,2.09682,0.16619,0.66482,0.003648061215315,2.76916571166667,0,0.038461538461538,0.009688742799986,0.015761148910271
mp-769488,Na5Fe2P2(CO7)2,49.309090188904,1.92727,0.06918,1.11708,0.014743989541849,2.43553108666667,0,0.038461538461538,0.010228522199986,0.013493764230767
mp-769544,MgCr3Se2(SO6)4,31.2590206102939,2.53761,1.0255,2.53761,0.008335866053978,4.30049861666664,0,0.028571428571428,0.006429699142163,0.001720190222206
mp-769633,NaFePCO7,216.405348153464,1.96838,1.08088,1.96838,0.083123033251872,3.24224252916667,0,0.153846153846153,0.044684836022729,0.02570140153846
mp-770394,Na5Fe2P2(CO7)2,49.309090188904,1.89812,0.04526,0.59693,0.016952020309259,2.42437281166668,0,0.038461538461538,0.009522184199986,0.013243757499997
mp-771886,Ti3MnCr(PO4)6,32.3961577313562,1.70595,0.6773,1.70595,0.006442879275046,4.35374781666668,0,0.027777777777777,0.019166984416658,0.000113686111099
mp-1176345,Na5Fe2P2(CO7)2,49.309090188904,1.84779,0.0708,1.79663,0.021336418826665,2.45523318666666,0,0.038461538461538,0.011088897999986,0.013563275576921
mp-772496,Mn3CuNi2(PO4)6,113.645160882168,1.65526,0.60469,1.65474,0.071289493142945,3.27561651166666,0,0.1,0.046681448368049,0.083899352437503
mp-772859,Na2Ti3Fe(PO4)6,157.663430072418,1.54986,0.52613,1.54876,0.030316304874489,2.04738485866667,0,0.121951219512195,0.057229173020827,0.091189762468289
mp-773053,MgCr3Se3(SO8)3,58.8244627880967,2.50964,1.0151,2.50964,0.04654162152542,3.19469236666667,0,0.055555555555555,0,0.040503286851858
mp-773538,CrFe3Cu2(PO4)6,113.539706209556,1.74699,0.7412,1.73172,0.041308569015128,3.01151190166667,0,0.1,0.062135448281273,0.085977592359379
mp-774893,NbV3Cr2(PO4)6,113.168160604529,1.74046,0.60063,1.74046,0.077811473278727,1.37987822166667,0,0.1,0.063423907847237,0.10249680880382
mp-775967,Mn3NbCr2(PO4)6,111.753756323203,1.98427,0.47929,1.98012,0.076807743495314,2.17731664666666,0,0.1,0.097972638611114,0.100580252383927
mp-775996,TiFe3Cu2(PO4)6,114.03840177053,1.74647,0.74067,1.74212,0.060495269984451,2.71111168416665,0,0.1,0.061513408194443,0.088783713562494
mp-776008,TiFe2Ni3(PO4)6,114.876286364308,1.90188,0.55134,1.90132,0.048143092306712,3.39561101166665,0,0.1,0.091901952152804,0.075380478843753
mp-776057,TiCr2Ni3(PO4)6,115.831731541899,1.86202,0.51949,1.86154,0.062048546724213,2.96280537666666,0,0.1,0.090161594635406,0.098486174781241
mp-776060,MnCr2Fe3(PO4)6,116.016518680739,1.84007,0.46071,1.83875,0.08294549922811,2.44765141166666,0,0.1,0.067792580902791,0.107004918041686
mp-776109,TiMn3Cr2(PO4)6,117.259071637989,1.90991,0.4434,1.90991,0.097218717814328,2.54362685666666,0,0.1,0.082096360138882,0.084142911812513
mp-776142,NbFe3Cu2(PO4)6,108.82463089482,1.74917,0.82825,1.71663,0.062527703059662,2.37134814416667,0,0.1,0.060108634814762,0.101811444000003
mp-776208,Mn3NbFe2(PO4)6,110.864143422443,1.82869,0.57372,1.82869,0.055960003415217,2.43294731416666,0,0.1,0.085810766180562,0.105645964285712
mp-1176556,Mn2NbNi3(PO4)6,109.790970324725,1.81766,0.65661,1.81766,0.024690917743684,2.97584482916667,0,0.1,0.085212470104165,0.099738284187504
mp-776652,Mn3Fe2Sn(PO4)6,107.982719112053,1.77879,0.52279,1.77879,0.072993697866604,2.93929896416666,0,0.1,0.082999891064817,0.087061884531253
mp-776680,TiMn2Ni3(PO4)6,115.100005266453,1.79093,0.61536,1.79093,0.026797443406176,3.62298274166667,0,0.1,0.088670593136587,0.072627167343745
mp-780465,VCr2Ni3(PO4)6,115.44822698667,1.8683,0.51665,1.86367,0.061638613611474,2.91331136166668,0,0.1,0.089935627256945,0.102879205968745
mp-801251,VCrP2(O4F)2,79.3370122368183,1.33431,0.68707,1.33429,0.017284248020743,-2.35395939333333,0,0.066666666666666,3.40539948190476,3.57230190983336
mp-801332,LiVCrP2(HO5)2,154.156418920223,1.22875,0.26984,1.22875,0.076598255939348,-0.526611568333334,0.058823529411764,0.157894736842105,3.23282249245098,3.18577074451267
mp-802114,MnVP2(HO5)2,79.5820546592969,1.24293,0.6622,1.24293,0.045933633416504,-2.71280636333333,0,0.058823529411764,3.10107808390625,3.28635592930556
mp-806996,VFeP2(O4F)2,78.4432759402819,1.39815,0.69045,1.39815,0.017782990169026,0.139808936666663,0,0.066666666666666,3.35055007650789,3.37632583193828
mp-850538,Mn2Fe3Sn(PO4)6,107.88416405522,1.79671,0.5804,1.79671,0.058139060556091,2.39515852916666,0,0.1,0.031002996828696,0.081630333968753
mp-1227445,BaSrNdTlCu2O7,32.7006407694717,0.86764,0.21545,0.74384,0.07151292264166,0.433570506666678,0,0.071428571428571,0.003195068750003,0.107930996552573
mp-25408,LiMnPCO7,111.743107628548,1.67958,0.99075,1.67958,0.081468113058264,1.71921198999999,0,0.083333333333333,0.020649942752529,0
mp-754320,Li2MnPCO7,108.600319548327,1.58107,0.30864,1.18459,0.092688066942138,0.925832509999997,0,0.076923076923076,0.029004852754633,0.041073223333348
mp-755819,Li2FePCO7,108.202674076732,1.66654,0.29961,1.66652,0.056042515989659,0.4788626125,0,0.076923076923076,0.013757390520829,0.02570140153846
mp-756197,Li3Fe2P2(CO7)2,157.211008602513,1.58645,0.62317,1.58645,0.071961580205312,1.05647503,0,0.115384615384615,0.047238293125004,0.024617312499998
mp-756199,Li3Mn2P2(CO7)2,157.770565975325,1.47344,0.74793,1.47344,0.127062703799178,1.11539392,0,0.115384615384615,0.037661831702862,0.032893035000014
mp-756223,Li2FePCO7,108.202674076732,1.60283,0.67497,1.60128,0.064624382143413,0.476474839999999,0,0.076923076923076,0.011991927187497,0.024255417884615
mp-768689,Li5Fe2P2(CO7)2,55.9126824047239,1.61385,0.24251,1.61385,0.03134601880846,0.787328274999983,0,0.038461538461538,0.045504504549996,0.03839140326923
mp-768733,Li3Mn2P2(CO7)2,157.770565975325,1.53369,0.87302,1.53369,0.098095351235645,1.07662197666666,0,0.115384615384615,0.038816302572428,0.038387983461553
mp-768858,Li5Mn2P2(CO7)2,56.1250675532018,1.58512,0.2668,1.32701,0.035777899977193,0.846609114999997,0,0.038461538461538,0.044927360722223,0.053396195512831
mp-1042162,BaYCu2O5,60.8760906021571,0.86901,0.08657,0.32855,0.105790970685444,-0.371990963333329,0,0.1,0.060116118657396,0.281292030749989
mp-1046716,VZnSiO5,58.8000648198994,1.08561,0.51095,1.08329,0.031359334288498,1.73641683166667,0,0.058823529411764,0.066440085416667,0.086875147867641
mp-1070808,BaTi2Bi2O,39.7670390792894,0.9887,0.444,0.98707,0.090586814173276,-0.368283073333328,0,0.142857142857142,0.020335864120375,0.100673300486112
mp-1080742,Sr2ZrCrO6,63.6014241787478,0.2733,0,0.2733,0.083651835531971,0.50517047916666,0,0.09090909090909,0.035371136968743,0.175907997954545
mp-1101186,V3Ni(PO4)4,173.145313504897,1.34715,1.02664,1.3269,0.055849745520901,2.29629619666667,0,0.142857142857142,0.03836523760416,0.048725323255948
mp-1103690,LuWClO4,29.0230128352204,1.97783,0.93851,1.97783,0.016040010052874,1.30645141666667,0,0.066666666666666,0.041176225654764,0.10654621280555
mp-1176532,Mn7Cu(PO4)12,130.476653736634,1.69622,0.74379,1.67101,0.042257423752788,4.42763982166667,0,0.105263157894736,0.089044985496308,0.024992867364773
mp-1178297,Fe3Sb(PO4)4,153.82276864261,1.46159,1.14846,1.46159,0.055870134932014,2.42601137166666,0,0.142857142857142,0.07825367614583,0.094659442735387
mp-1190381,BaVSi2O7,37.2340222710552,0.92672,0.32845,0.92672,0.021050611978142,0.378934576666674,0,0.043478260869565,0.00450030336486,0.077221877119548
mp-1192779,Cu2H4CO5,59.1377963927671,1.73327,0.89077,1.73327,0.066599082728924,1.49426931666666,0,0.04,0.163715425833332,0.203221154799998
mp-1208179,TiH6(OF3)2,129.572865620263,1.4881,0.93982,1.21955,0.204139017197635,1.22211678666666,0,0.0625,0.01947348683333,0.094920060703125
mp-1209331,Rb3ErV2O8,40.5786946152079,0.96361,0.46835,0.96361,0.069098518761664,-0.331040323333331,0,0.066666666666666,0,0.102615152888892
mp-1212369,Ho2Cu(SiO3)4,38.0334170741702,1.18944,0.21313,1.18727,0.041604199702703,1.29932743666667,0,0.05,0.019745363596493,0.07161653195834
mp-1213209,CsTm(WO4)2,16.7303189422767,0.99502,0.35218,0.81138,0.019849979920826,0.748469726666665,0,0.04,0.007030680000001,0.065564648375023
mp-1213434,CuP4(RuO7)2,43.1924120150277,1.63875,0.96867,1.63875,0.008279765554602,2.11764397666668,0,0.045454545454545,0.010727887142852,0.056475970909093
mp-1213744,CrCu(WO4)2,21.8008891223837,1.05224,0.36313,0.85933,0.022667428117091,0.996461876666681,0,0.04,0.071077487708322,0.118993316950003
mp-1214709,Ba2Eu(CuO2)4,32.8554935215292,1.69807,1.43335,1.69806,0.04219565496979,0.542096716666672,0,0.0625,0.013924250499998,0.0997606303125
mp-1216366,VFe3(PO4)4,171.221021783074,1.22411,1.01108,1.22411,0.061323441257394,2.73811664666666,0,0.142857142857142,0.038181316354194,0.006938646339282
mp-1217718,Tb2AlFeO6,26.793757116085,0.24989,0,0.24989,0.080883786230309,-0.050960323333318,0,0.047619047619047,0.017909213562502,0.106017827470234
mp-1217907,TaNb(AgO3)2,45.2324251873639,0.61993,0,0.61993,0.051324456096997,0.245763296666675,0,0.09090909090909,0.058634562392857,0.300288262251076
mp-1218310,SrEu(CoO3)2,58.2150129250037,0.06644,0,0.06643,0.173037237987091,-0.519961183333327,0,0.09090909090909,0.144273256491927,0.433373855909112
mp-1218651,Sr4Mn2Ga2O11,34.240745752589,0.7386,0,0.7386,0.052143513446953,1.05568648666668,0,0.05,0.095902411929842,0.140891713024971
mp-1282857,Sr2MnGaO5,34.9552428008457,1.27007,0.33133,1.27007,0.058841596942754,1.37459609666665,0,0.052631578947368,0.019822823333333,0.015999872763161
mp-1218828,Sr2FeO3F,87.8671969361905,0.96884,0.13117,0.94555,0.136590259094056,-2.31009049083332,0,0.125,0,0.428964911854166
mp-1219209,Sm3Bi(Ru2O7)2,20.691762389368,1.1068,0,1.09962,0.020229362802431,0.87008893666667,0,0.043478260869565,0.00594237872159,0.05239094013586
mp-1219504,Sb3TeClO6,42.4564198564734,4.10886,3.03832,4.10886,0.006213287724472,-0.269004913333323,0,0.083333333333333,0.00212654747159,0.221303339583321
mp-1219576,RbNbTeO6,33.0522515692834,0.89666,0.43764,0.87674,0.053252182434829,0.69681419666666,0,0.052631578947368,0,0.088971906118421
mp-1220555,Nd2NbInO7,21.9082806773724,1.24089,0,1.2374,0.016768080359836,-0.613827663333315,0,0.043478260869565,0.028420964431809,0.107501641044679
mp-1222267,LuZnFeO4,72.996814315529,1.52827,0.29863,1.52827,0.116642550974298,0.368293766666669,0,0.125,0.048710571875,0.180322571927081
mp-1297758,LaFeTeO6,31.7690581890498,1.26207,0.41488,1.21917,0.013617862235558,1.05911420166664,0,0.052631578947368,0,0.059378822368407
mp-1223132,La4Ni3WO12,24.0485071290766,0.60523,0.00654,0.60523,0.058578686483548,-1.53324389333334,0,0.047619047619047,0.158584427374995,0.304437041101182
mp-1223350,La2GaFeO6,26.6497990172931,0.35282,0,0.35282,0.063879330705065,-0.706146008333339,0,0.047619047619047,0.019171278321419,0.135716256547625
mp-1228305,Ba2TbSnO6,40.9041315015968,0.54694,0,0.54694,0.029657695577869,1.44202816666667,0,0.09090909090909,0.017417447687508,0.108208008636365
mp-1228519,Ba2LaCu3O7,37.062938733859,1.40889,0.1682,1.40889,0.097555519183783,0.585558126666678,0,0.071428571428571,0.066957850064098,0.153089159843748
mp-1385813,MnPHO5,154.157531705296,1.5788,0.31882,1.5788,0.095657623925632,-1.45721374833333,0,0.111111111111111,2.77731961109375,3.0387423411574
mp-1410461,SnPHO5,112.786747278604,1.67142,0.42453,1.67142,0.158758156514157,2.65349309666667,0,0.111111111111111,3.17082119125,2.77647536995371
mp-1400737,MnPO4F,152.412069862068,1.60112,0.36352,1.60111,0.0767848530354,3.59466115166666,0,0.125,2.87148100630952,2.56546596375
mp-17502,SrVPO6,98.3639274070141,1.19218,0.62455,1.19177,0.030722144976788,2.07947533416667,0,0.1,0,0.086531237583337
mp-18794,Sm2TiMnO6,26.6420580009128,0.4751,0.02392,0.4751,0.040730589129731,-1.46259543333334,0,0.047619047619047,0.029054487749998,0.135291753471875
mp-18903,Sr2CdWO6,46.6576533217437,0.41985,0.10393,0.41877,0.068169034147657,-0.012375093333337,0,0.09090909090909,0.081586948,0.214601551590907
mp-19296,SrVSi2O7,43.200491338722,0.83748,0.22927,0.83748,0.023542805438618,0.362948476666682,0,0.043478260869565,0.011254992878789,0.084649474945651
mp-23123,FeMoClO4,103.810651876909,1.55647,1.21508,1.5503,0.005862801682131,2.95168007166667,0,0.125,0.017503270892856,0
mp-23637,VBiPbO5,24.3389004086928,1.15993,0.67839,1.15993,0.200677086105341,-2.32919281333333,0,0.058823529411764,0.0174423,0.258818478946082
mp-23895,MnPH2O5,78.1862128525345,1.44877,0.74747,1.42738,0.053541497146895,2.61658170166667,0,0.052631578947368,0,0.020460008026301
mp-25305,Y2Ti2S2O5,93.9119493736182,2.33669,0.82269,2.33013,0.041379225532461,0.256615683333336,0,0.12,0,0.088204353533342
mp-25380,CuPO4F,145.299529221951,1.35841,0.69377,1.35841,0.045807569207404,4.65636858666667,0,0.125,0.126921973571427,0.051652828124998
mp-25382,FePO4F,291.801340281455,1.42449,0.9469,1.42449,0.075428882083566,3.53150567541667,0,0.222222222222222,0.099885402400795,0.04040071472222
mp-25444,CoPO4F,286.976864911031,1.39708,0.8245,1.38527,0.068919557482607,4.08076490666666,0,0.222222222222222,0.121495342244899,0.053209096666667
mp-755075,CrPO4F,298.04614156036,1.39153,0.71244,1.37516,0.186188185050811,2.89867043166667,0,0.222222222222222,0.044247960119047,0.040913482430544
mp-756529,LiMnPCO7,232.307613177938,1.75211,0.9699,1.75211,0.022366448441633,3.19906064416667,0.09090909090909,0.23076923076923,0.019220031843438,0.049749888076924
mp-25426,MnPO4F,293.249181844863,1.36513,0.69387,1.36512,0.176185380708578,3.55838652916667,0,0.222222222222222,0.033466397023802,0.047881710277779
mp-25412,LiNiPCO7,228.587314776906,1.65501,0.99131,1.65501,0.042481563700836,4.47867731041667,0.09090909090909,0.23076923076923,0.178301271136369,0.037214705192308
mp-25468,NiPO4F,287.345760117978,1.39933,0.74155,1.33446,0.065408319557056,4.57991911166666,0,0.222222222222222,0.241769376607144,0.030360165833325
mp-25414,LiPWCO7,75.9889686938381,1.74439,1.07056,1.74439,0.023496455913374,1.90951808666666,0.09090909090909,0.166666666666666,0.077201544204553,0.10118961425596
mp-25418,LiTiPCO7,239.651716823794,1.96418,1.35741,1.96418,0.100540100729592,0.605803499166671,0.09090909090909,0.23076923076923,0.024932997272729,0.279568907307691
mp-25436,TiPO4F,305.049732336315,1.4232,0.88423,1.39855,0.099095336287448,0.634067514166668,0,0.222222222222222,0.004674843571429,0.27078143862698
mp-753805,LiVPCO7,236.402207565561,1.7063,0.44975,1.70575,0.02099943443297,2.24805033416667,0.09090909090909,0.23076923076923,0.043380299545455,0.068587064086541
mp-1104878,VPO4F,299.804146597843,1.20683,0.68429,1.20682,0.146105757920989,2.33548379666667,0,0.222222222222222,0,0.03519420023663
mp-25406,LiFePCO7,231.398076669912,1.76599,1.09323,1.76599,0.071232121639483,3.34305338541667,0.09090909090909,0.23076923076923,0.065097261193182,0.039936917884612
mp-25432,PWO4F,87.9455745673839,1.59161,0.97867,1.59042,0.014268533760667,1.86650654166666,0,0.125,0,0.054531212968752
mp-25423,LiVPO4F,149.902073298921,1.16449,0.68634,1.16443,0.063281643720253,1.52965536541665,0.125,0.222222222222222,0,0.017004511764409
mp-25464,LiCoPCO7,228.35380143242,1.53375,0.82307,1.53375,0.035333173796732,3.66873163166667,0.09090909090909,0.23076923076923,0.059396771060609,0.039335158846163
mp-763241,Li3Cr2P2(CO7)2,119.474065469845,1.55427,0.78699,1.55427,0.039191745605243,2.78503171166669,0.130434782608695,0.2,0.048102542028983,0.054454713687503
mp-25466,LiCuPCO7,115.320690042267,1.57873,0.89791,1.57684,0.017173601697568,4.14720607666667,0.09090909090909,0.166666666666666,0.074834095757579,0.033922509722217
mp-775414,MgCr7(SO4)12,17.3139549711941,2.48476,0.97417,2.46249,0.006799237865191,4.3026684366667,0,0.014492753623188,0.006392138566175,0.004807484221021
mp-766392,Ti4Ni(PO5)4,75.7182648595265,1.36936,0.78994,1.36788,0.0023370250131,4.58136802416667,0,0.064516129032258,0.063693760718395,0.010165957903222
mp-543079,Rb5Si2NiO8,39.5804368041153,1.36719,0.49702,1.20829,0.006331278686148,2.90058997666666,0,0.058823529411764,0.032490041631943,0.017993052598031
mp-543110,Nd2Tl(MoO4)4,23.5191755767947,1.57069,0.37975,1.55441,0.032812614738324,4.39696039166666,0,0.041666666666666,0.064500821467383,0.007120004791676
mp-553997,Na2Mn(PO3)5,53.3131102595416,1.95481,0.54555,1.95481,0.020143272492367,2.43026964166666,0,0.041666666666666,0,0.045264884131944
mp-780609,Ca9Mn(PO4)7,24.6477467622345,2.19415,0.38467,2.117,0.001745619319847,3.99219889166666,0,0.021739130434782,0.019003265567122,0
mp-554493,BiAsPbO5,23.3230976804058,1.10832,0.90143,1.08458,0.111457927868642,0.421694286666659,0,0.058823529411764,0.011076319437499,0.111038584463234
mp-782668,Li4VP2(O4F)2,85.4677139513415,1.52849,0.18665,1.51124,0.00765190476635,3.34621453166667,0.235294117647058,0.277777777777777,0.027313608284313,0.006114227916663
mp-554701,SbP(OF3)2,171.471875096045,1.86541,1.00567,1.86541,0.205433544005299,2.71912178916666,0,0.166666666666666,0,0.086313889988424
mp-554810,Ba2VP2O9,49.7725999711437,2.13564,0.51264,2.13564,0.008817589321058,0.716956631666671,0,0.066666666666666,0,0.092964301986077
mp-555641,Nb2Te4Cl10O,24.9621882356466,1.67346,1.10839,1.49971,0.088717798632858,2.04169143666666,0,0.055555555555555,0.00775428648284,0.028828612644677
mp-556540,Na3Fe3(PO4)4,64.138706397723,1.67956,0.2982,1.67736,0.022010334237861,1.88338068000001,0,0.054545454545454,0,0.039931084954545
mp-556603,FeWClO4,77.4437830970481,1.52251,1.17599,1.50233,0.009435763018097,2.91198267166667,0,0.125,0.07392136232143,0.037888413437499
mp-556822,Na2CuP2O7,92.288467440828,1.37129,0.72497,1.3496,0.037058667746781,1.56807670166666,0,0.076923076923076,0.008205520625,0.088173987564097
mp-558049,Na2V3P2O13,111.065273445828,1.61608,0.85584,1.60833,0.037161785560514,2.20486338666665,0,0.09090909090909,0,0.074452680946995
mp-558128,KNd2NbO6,25.7728565441724,0.96427,0.04332,0.96427,0.018802541557371,-0.922033633333332,0,0.047619047619047,0,0.060918170535712
mp-558509,BaVSi2O7,37.2340222710552,0.66975,0.35378,0.66974,0.036373140397224,-0.656219573333336,0,0.043478260869565,0.023227049728495,0.140141119293461
mp-558850,RbNd(WO4)2,18.3860045958108,1.0299,0.36165,0.93189,0.021830473853371,0.699759256666661,0,0.04,0,0.035978757976188
mp-558956,K2VPO6,101.887688038311,0.97437,0,0.95351,0.010159893905351,1.42482942666667,0,0.09090909090909,0,0.083934746983874
mp-559118,CsTa(PO4)2,52.4760849751452,2.50733,0.98752,2.50733,0.048375925312581,-0.421226633333323,0,0.076923076923076,0,0.147793952045794
mp-559270,RbBa4Sb3O,13.1440929568347,1.38205,0.76468,1.34918,0.028630385163698,-1.16199639333333,0,0.052631578947368,0,0.072922055789474
mp-559279,RbV(PO4)2,80.4141677605706,2.10119,0.74501,2.09894,0.007107763688927,2.52501272166666,0,0.076923076923076,0,0.056342644967955
mp-559702,Pr2Ta2Cl2O7,32.153268590663,1.02007,0.26108,1.01943,0.026050607820804,0.481878336666663,0,0.071428571428571,0,0.037882574859528
mp-559869,Na2VPO6,116.108069326304,1.17992,0.22605,1.17992,0.02351597811578,1.64523824916668,0,0.09090909090909,0,0.096916282159115
mp-560549,AuSeClO3,18.55477353017,2.07296,1.04784,2.06766,0.065854996598809,2.17120532666666,0,0.04,0,0.044455231233334
mp-561349,RbVPO5,105.384433890748,1.70506,0.89438,1.70506,0.033048055900515,0.945781816666676,0,0.111111111111111,0,0.128191443407406
mp-622108,Ba2TmCu3O7,35.5852329303372,1.17054,0.34221,1.16755,0.077631793790255,0.269043706666659,0,0.071428571428571,0.036007691730758,0.146276487571425
mp-6467,Na2CuP2O7,92.288467440828,1.4601,0.85419,1.4601,0.061247673861116,1.56033574666666,0,0.076923076923076,0,0.081195118910251
mp-6488,KTiAsO5,54.6178938412433,0.88864,0,0.88864,0.014557715197403,0.377810941666661,0,0.058823529411764,0,0.107425611443346
mp-780575,Na2Fe(Si2O5)3,51.813376097837,2.19951,0.45787,1.34503,0.00040125464656,4.97072983666664,0,0.04,0.072754394843749,0.002028141383338
mp-780573,Ca9Co(PO4)7,24.5575198652451,2.26908,0.37623,2.26908,0.004020905804923,2.56038319166664,0,0.021739130434782,0.004759217181229,0.02483177288043
mp-757067,FePHO5,294.99879035567,1.5025,0.57942,1.50249,0.105627997211483,3.26262559166667,0,0.2,0.110541690156249,0.046805965124999
mp-888449,MgCr7(SO4)12,17.3139549711941,1.78959,0.56543,1.76596,0.006799256699371,-7.41257232333333,0,0.014492753623188,3.694183185625,3.80893838219203
mp-775436,Ti3Fe(PO4)6,198.304213441349,2.15507,1.37428,2.15507,0.021552192613268,2.77395464499999,0,0.15,0.039427229056379,0.076866744949076
mp-767722,VFe(P2O7)2,169.095888104001,2.12152,1.22642,1.94268,0.054003401912552,3.28324731166667,0,0.130434782608695,0.011339202666581,0.000288295833344
mp-767779,VCr(P2O7)2,170.475803213192,2.03288,1.21145,1.86406,0.057665171546183,2.94398572833334,0,0.130434782608695,0.021711279249991,0.018632703269927
mp-752522,Li2Fe2P4H3O16,102.61625495981,1.49993,0.478,1.34088,0.03655137997279,3.79726032166666,0.074074074074074,0.137931034482758,0.0644704099537,0.021426870258626
mp-752611,LiNbTe2WO12,106.963021542747,1.33022,0.32279,1.33022,0.119775924268554,2.58287494666666,0.058823529411764,0.2,0.023753456848741,0.074026784812496
mp-1101213,VNi(PO4)2,171.004359689807,1.23748,1.00025,1.23748,0.064392020960496,2.64206310416667,0,0.142857142857142,0.044283256875001,0.041329184732142
mp-753201,LiV2H4(OF5)2,226.070076850164,1.90843,1.25992,1.90843,0.018663004746655,3.444758775,0.052631578947368,0.181818181818181,0.032293015877192,0.06265275318182
mp-752786,Ti3Co3(TeO8)2,124.751617728098,1.22032,0.75971,1.22032,0.079381145829498,3.16934514166667,0,0.142857142857142,0.103253232604167,0.03880675205357
mp-774638,Mn3V(PO4)6,194.394454251312,1.87827,1.1557,1.87827,0.049077514041062,3.48723609166667,0,0.15,0.040658575000022,0.062540809874999
mp-755425,V2P4H3O16,209.15932800856,1.55277,0.67885,1.55277,0.097599007125725,3.23038241666667,0,0.137931034482758,0.079246361899996,0.026877941072337
mp-753012,LiVTe(WO6)2,104.969610021709,1.32099,0.30834,1.32099,0.080553149303328,2.72512806166666,0.058823529411764,0.2,0.05030554477941,0.059299861999997
mp-753029,Ti3Fe3(SbO8)2,127.868075803277,1.17899,0.69581,1.16277,0.063156241473495,2.84027260166666,0,0.142857142857142,0.126255560416669,0.048137964821414
mp-774257,Ni3Sn(PO4)4,152.619409918979,1.24197,0.90068,1.24061,0.088103139213829,3.24260682416667,0,0.142857142857142,0.083484090000009,0.048882062023809
mp-775543,SnPHO5,112.786747278604,1.52744,0.6839,1.52744,0.146326900477991,1.83654080666666,0,0.111111111111111,0,0.04874012106482
